,period_begin,period_end,period_duration,region_type,region_type_id,table_id,is_seasonally_adjusted,region,city,state,state_code,property_type,property_type_id,median_sale_price,median_sale_price_mom,median_sale_price_yoy,median_list_price,median_list_price_mom,median_list_price_yoy,median_ppsf,median_ppsf_mom,median_ppsf_yoy,median_list_ppsf,median_list_ppsf_mom,median_list_ppsf_yoy,homes_sold,homes_sold_mom,homes_sold_yoy,pending_sales,pending_sales_mom,pending_sales_yoy,new_listings,new_listings_mom,new_listings_yoy,inventory,inventory_mom,inventory_yoy,months_of_supply,months_of_supply_mom,months_of_supply_yoy,median_dom,median_dom_mom,median_dom_yoy,avg_sale_to_list,avg_sale_to_list_mom,avg_sale_to_list_yoy,sold_above_list,sold_above_list_mom,sold_above_list_yoy,price_drops,price_drops_mom,price_drops_yoy,off_market_in_two_weeks,off_market_in_two_weeks_mom,off_market_in_two_weeks_yoy,parent_metro_region,parent_metro_region_metro_code,last_updated
4080758,2021-07-01,2021-09-30,90,neighborhood,1,181462,f,"Chesapeake, VA - Washington",Chesapeake,Virginia,VA,Single Family Residential,6,337000.0,-0.008823529411764673,0.14237288135593218,335000.0,0.015151515151515138,0.1166666666666667,170.70979335130278,-0.0021892360452021586,0.10844012281606452,171.38091256569518,0.02173886481867382,0.07794055487467788,319.0,-0.10140845070422533,-0.06176470588235295,95.0,-0.12844036697247707,0.05555555555555558,333.0,-0.08516483516483518,0.16433566433566438,113.0,-0.02586206896551724,0.25555555555555554,,,,19.0,2.0,-5.0,1.0181200514791393,-0.004192459157352779,0.016623653231276903,0.6614420062695925,-0.008980528941675114,0.29967730038723955,,,,0.37894736842105264,0.0028005794302269353,-0.08771929824561403,"Virginia Beach, VA",47260,2022-01-09 14:29:56
4300888,2021-07-01,2021-09-30,90,neighborhood,1,180606,f,"Virginia Beach, VA - Pungo-Blackwater",Virginia Beach,Virginia,VA,Single Family Residential,6,545000.0,0.004608294930875667,-0.052173913043478286,627900.0,0.029513034923758005,0.11775700934579447,211.3636363636364,-0.007220463294080105,0.14007707509881429,223.58552309070993,0.05505678874415997,0.03586537333519191,23.0,0.04545454545454541,-0.2068965517241379,2.0,-0.6666666666666667,-0.33333333333333337,18.0,-0.28,-0.18181818181818174,11.0,0.0,-0.3125,,,,35.5,15.5,-31.5,0.9934781948209156,-0.008702417253601658,0.018522007348243053,0.391304347826087,-0.06324110671936756,0.287856071964018,,,,0.0,-0.5,-0.3333333333333333,"Virginia Beach, VA",47260,2022-01-09 14:29:56
4426487,2021-07-01,2021-09-30,90,neighborhood,1,549694,f,"Virginia Beach, VA - Salem",Virginia Beach,Virginia,VA,Single Family Residential,6,301000.0,-0.013114754098360605,-0.16954062629328182,312450.0,0.11589285714285726,-0.14114898295766906,204.16666666666663,0.02998700454840808,0.15008381305894766,201.91564958399434,-0.0024636626939257282,0.13818666508510669,21.0,0.10526315789473696,-0.30000000000000004,3.0,-0.6666666666666667,-0.5,16.0,-0.2380952380952381,-0.3846153846153845,3.0,0.5,-0.5714285714285714,,,,25.0,-1.0,1.5,1.011974253741018,-0.0020477151882385414,0.0001443262088556274,0.5238095238095238,-0.05513784461152882,-0.042857142857142816,,,,0.0,-0.5555555555555556,-0.8333333333333333,"Virginia Beach, VA",47260,2022-01-09 14:29:56
4462132,2021-07-01,2021-09-30,90,neighborhood,1,555572,f,"Fredericksburg, VA - Lafayette Boulevard-South Route 1",Fredericksburg,Virginia,VA,Single Family Residential,6,377000.0,-0.020779220779220783,0.2977624784853701,342450.0,-0.14387499999999998,0.10467741935483876,185.1851851851852,0.028443256657439964,0.17736226232884178,180.49175376489097,0.07332429572188513,0.18569654279606373,21.0,0.16666666666666674,0.05000000000000005,3.0,-0.25,-0.4,20.0,-0.2,0.5384615384615385,10.0,0.0,0.0,,,,18.0,2.5,-17.0,0.9982064431373074,-0.01997237981992006,0.008616124057181263,0.4761904761904762,-0.134920634920635,0.2761904761904761,,,,0.0,-0.25,0.0,"Washington, DC",47894,2022-01-09 14:29:56
4464188,2021-07-01,2021-09-30,90,neighborhood,1,65722,f,"Hampton, VA - Northampton",Hampton,Virginia,VA,Single Family Residential,6,260000.0,0.06557377049180335,0.18047673098751416,249450.0,0.0018072289156625398,0.08930131004366815,154.63051199861388,-0.023127876580185225,0.10327573190220483,152.42903615845233,0.0017453245168430607,0.08877882970323102,92.0,0.03370786516853941,0.1499999999999999,29.0,-0.033333333333333326,0.2608695652173913,106.0,0.00952380952380949,0.308641975308642,37.0,0.05714285714285716,0.48,,,,17.0,2.0,-3.0,1.0103716506252962,-0.0022804477595594896,0.005842584622488101,0.6413043478260869,0.04579872984855882,0.19130434782608688,,,,0.5172413793103449,0.05057471264367818,0.038980509745127456,"Virginia Beach, VA",47260,2022-01-09 14:29:56
4505357,2021-07-01,2021-09-30,90,neighborhood,1,65629,f,"Norfolk, VA - Norview",Norfolk,Virginia,VA,Single Family Residential,6,244950.0,0.0,0.1288018433179723,229900.0,-0.05195876288659795,0.012775330396475715,155.02614174958862,-0.026180704864020462,0.15509674244791527,155.31062124248496,-0.009304207119741115,0.1099704875718026,36.0,0.058823529411764726,0.3333333333333333,8.0,-0.4285714285714286,0.3333333333333333,31.0,-0.03125,0.29166666666666674,11.0,0.375,-0.08333333333333337,,,,20.0,0.5,-18.0,0.9765404423956204,-0.022107882692279143,-0.0147491008473698,0.4722222222222222,-0.11601307189542487,0.02777777777777779,,,,0.5,-0.1428571428571429,0.33333333333333337,"Virginia Beach, VA",47260,2022-01-09 14:29:56
4522316,2021-07-01,2021-09-30,90,neighborhood,1,179517,f,"Newport News, VA - Central Newport News",Newport News,Virginia,VA,Single Family Residential,6,285000.0,-0.017241379310344862,0.022421524663677198,275000.0,-0.01433691756272404,0.03773584905660377,158.22784810126586,0.005685475219909808,0.1279887482419131,158.81418740074113,0.009687726773348393,0.11577147045648915,297.0,-0.06012658227848099,-0.01980198019801982,85.0,-0.11458333333333336,0.2318840579710144,270.0,-0.16666666666666666,0.03846153846153855,95.0,-0.2016806722689075,-0.12844036697247707,,,,19.0,1.0,-6.0,1.015354712118008,-0.0016474629846161546,0.016267243920771723,0.5454545454545454,-0.02733026467203692,0.1989198919891989,,,,0.28235294117647053,-0.09264705882352942,-0.1234441602728048,"Virginia Beach, VA",47260,2022-01-09 14:29:56
4634934,2021-07-01,2021-09-30,90,neighborhood,1,764346,f,"Colonial Heights, VA - Fort Clifton",Colonial Heights,Virginia,VA,Single Family Residential,6,260000.0,-0.03345724907063197,-0.0019193857965451586,262449.5,0.009809542131589135,-0.0722887946270767,140.8041576689053,-0.027677662866592345,0.22425473915277228,148.78833130849532,0.028444867454536563,0.10735564573305023,30.0,0.034482758620689724,1.5,3.0,-0.6666666666666667,-0.25,24.0,-0.1724137931034483,0.411764705882353,9.0,0.2857142857142858,-0.18181818181818174,,,,11.0,0.5,-9.5,1.019871262194636,-0.008601945083794194,0.0252291124561318,0.6666666666666666,-0.02298850574712652,0.24999999999999994,,,,0.3333333333333333,-0.22222222222222227,0.08333333333333331,"Richmond, VA",40060,2022-01-09 14:29:56
4635362,2021-07-01,2021-09-30,90,neighborhood,1,180422,f,"Norfolk, VA - Ballentine Place",Norfolk,Virginia,VA,Single Family Residential,6,239000.0,0.06222222222222217,0.14683301343570054,237450.0,0.08672768878718527,0.15857526225908766,155.18337707786526,0.002343540125665955,0.19181393025526886,151.7340801149856,0.0029373951206916877,0.1248001428159764,24.0,0.043478260869565195,0.3333333333333333,6.0,-0.4545454545454546,0.5,28.0,0.03703703703703697,1.0,14.0,0.5555555555555556,1.7999999999999998,,,,14.5,-0.5,-21.0,1.0326779820279006,-0.0054446675135648714,0.03993008572480372,0.5833333333333334,-0.025362318840579712,0.2500000000000001,,,,0.5,-0.04545454545454541,0.25,"Virginia Beach, VA",47260,2022-01-09 14:29:56
5083025,2021-07-01,2021-09-30,90,neighborhood,1,762890,f,"Suffolk, VA - Nansemond",Suffolk,Virginia,VA,Single Family Residential,6,377500.0,-0.006578947368421018,0.07887967990854537,365000.0,0.0,0.08955223880597017,165.5059805190501,0.0060167443314809175,0.12605365264257418,158.84819407212342,-0.030273601942759187,0.04448127609067476,84.0,-0.07692307692307686,0.2923076923076924,17.0,-0.29166666666666663,-0.05555555555555558,63.0,-0.125,-0.030769230769230767,20.0,0.17647058823529416,-0.31034482758620685,,,,22.0,2.0,-11.0,1.015618453108171,-0.00018241338346891567,0.019013719342676042,0.5833333333333334,-0.03205128205128205,0.3217948717948719,,,,0.4705882352941176,0.012254901960784326,0.19281045751633985,"Virginia Beach, VA",47260,2022-01-09 14:29:56
5135635,2021-07-01,2021-09-30,90,neighborhood,1,180343,f,"Virginia Beach, VA - Brigadoon",Virginia Beach,Virginia,VA,Single Family Residential,6,360000.0,0.0,0.09422492401215798,349999.0,-0.01394844344273838,0.060924522582600726,174.51584507042253,0.017126174217900525,0.0884696476732736,173.0599647266314,0.00842172850082923,0.02373500260824213,21.0,0.3999999999999999,0.10526315789473696,6.0,-0.4545454545454546,-0.1428571428571429,25.0,0.13636363636363644,0.3157894736842107,4.0,0.0,-0.2,,,,11.0,-2.0,-7.0,1.0345840268438795,-0.0007611817619759264,0.044342977122049036,0.8095238095238094,0.1428571428571429,0.493734335839599,,,,0.8333333333333333,0.10606060606060608,0.4047619047619048,"Virginia Beach, VA",47260,2022-01-09 14:29:56
5141717,2021-07-01,2021-09-30,90,neighborhood,1,497863,f,"South Riding, VA - Willowsford",South Riding,Virginia,VA,Single Family Residential,6,1208444.0,0.00703666666666658,0.3099663956639567,1126495.0,-0.020353943821201814,0.18703371970495253,241.49192162255073,0.013362699907292884,0.2755762711830141,240.38461538461536,0.04518281879215525,0.2766483516483518,36.0,-0.23404255319148934,-0.21739130434782605,5.0,-0.375,-0.16666666666666666,26.0,-0.16129032258064513,-0.2571428571428571,10.0,0.4285714285714286,-0.4117647058823529,,,,8.0,3.0,-11.5,1.0368652587953175,-0.004758896219736908,0.03446045605589965,0.6388888888888888,-0.04196217494089838,0.20410628019323668,,,,0.4,-0.09999999999999996,-0.09999999999999996,"Washington, DC",47894,2022-01-09 14:29:56
5148511,2021-07-01,2021-09-30,90,neighborhood,1,181340,f,"Virginia Beach, VA - Bayfront",Virginia Beach,Virginia,VA,Single Family Residential,6,562000.0,0.10738916256157638,-0.12529182879377432,500000.0,-0.017681728880157174,-0.2591495036301675,286.82829742059965,0.036569450456256807,0.1904489109017,278.861684327942,-0.0019687087210498166,0.10903964137452228,40.0,-0.2592592592592593,-0.2,6.0,-0.5,-0.5384615384615384,37.0,-0.27450980392156865,-0.21276595744680848,17.0,-0.15000000000000002,-0.3703703703703704,,,,18.5,1.5,-24.5,1.006478730778312,0.008502449906438891,0.020299758514687346,0.525,0.09907407407407408,0.385,,,,0.16666666666666666,-0.25,-0.4487179487179488,"Virginia Beach, VA",47260,2022-01-09 14:29:56
5209972,2021-07-01,2021-09-30,90,neighborhood,1,64406,f,"Portsmouth, VA - Westhaven",Portsmouth,Virginia,VA,Single Family Residential,6,220500.0,0.0,0.17599999999999993,230000.0,0.005025125628140614,0.22666666666666654,144.07150989261208,0.04970500225330676,0.10824238378932384,151.8,0.0697638542938348,0.15657142857142858,28.0,-0.125,1.1538461538461535,4.0,-0.5,-0.6,23.0,-0.1785714285714286,0.09523809523809534,7.0,0.16666666666666674,-0.125,,,,20.0,1.0,1.0,1.0184465223779329,0.00492934483086116,0.040487402503812435,0.6785714285714286,0.022321428571428603,0.3708791208791209,,,,0.0,-0.25,-0.5,"Virginia Beach, VA",47260,2022-01-09 14:29:56
5266171,2021-07-01,2021-09-30,90,neighborhood,1,56746,f,"Gainesville, VA - Heritage Hunt",Gainesville,Virginia,VA,Single Family Residential,6,640000.0,0.06684447407901305,0.16894977168949765,649900.0,0.06106209066293111,0.18378870673952646,228.8961038961039,0.0019689428757607708,0.3811053046406925,225.03238341968915,0.0003770627585051312,0.10038770974948896,21.0,-0.27586206896551724,0.05000000000000005,9.0,0.8,0.2857142857142858,25.0,0.25,0.19047619047619047,7.0,2.5,0.75,,,,8.0,0.0,-12.5,1.02164856777902,-0.002051468428411418,0.013122882236866529,0.5714285714285714,-0.014778325123152691,0.1214285714285714,,,,0.8888888888888888,0.2888888888888889,0.17460317460317454,"Washington, DC",47894,2022-01-09 14:29:56
5434899,2021-07-01,2021-09-30,90,neighborhood,1,180054,f,"Virginia Beach, VA - Green Run",Virginia Beach,Virginia,VA,Single Family Residential,6,300000.0,0.024534178460193345,0.11940298507462675,288200.0,-0.016885553470919357,0.08754716981132081,181.6099476439791,-0.03936286953302648,0.0755266160083119,186.86778846153842,-0.0030394746966938557,0.07372670693401595,45.0,-0.15094339622641506,0.09756097560975617,17.0,0.21428571428571416,-0.10526315789473684,58.0,0.0,0.3181818181818181,23.0,-0.11538461538461542,0.6428571428571428,,,,22.0,1.0,-5.0,1.0225343657123314,-0.008921868277730116,0.021864816427157097,0.6888888888888889,-0.08469601677148851,0.2986449864498645,,,,0.1176470588235294,0.04621848739495799,-0.04024767801857584,"Virginia Beach, VA",47260,2022-01-09 14:29:56
5530300,2021-07-01,2021-09-30,90,neighborhood,1,347586,f,"Norfolk, VA - North Chesapeake Boulevard",Norfolk,Virginia,VA,Single Family Residential,6,262000.0,-0.038532110091743066,0.20765153261120076,249949.5,0.0001980792316926827,0.08720965637233592,175.4874651810585,0.05806367877747798,0.1985367627608232,174.31467853647518,-0.0007174098555999819,0.18640704677376485,39.0,-0.3275862068965517,-0.0714285714285714,10.0,-0.375,-0.2857142857142857,52.0,-0.03703703703703709,0.15555555555555545,24.0,0.1428571428571428,1.4,,,,15.0,1.0,-7.0,1.0169968403776153,-0.006818966398568715,0.022079357723507328,0.6153846153846154,-0.057029177718832876,0.2582417582417583,,,,0.3,-0.1375,-0.2,"Virginia Beach, VA",47260,2022-01-09 14:29:56
5569674,2021-07-01,2021-09-30,90,neighborhood,1,549693,f,"Virginia Beach, VA - Princess Ann Plaza",Virginia Beach,Virginia,VA,Single Family Residential,6,281000.0,0.012795098215894862,0.084942084942085,275000.0,0.0018214936247722413,0.09126984126984115,186.6113744075829,0.004397482713075717,0.10685049547608784,186.50793650793648,0.03167137033552847,0.1142524725348415,73.0,0.10606060606060597,0.2372881355932204,26.0,0.040000000000000036,0.4444444444444444,75.0,0.027397260273972712,0.2931034482758621,17.0,-0.15000000000000002,-0.05555555555555558,,,,19.0,1.0,3.0,1.0133882159556271,-0.0017876181533211801,0.008769662193222727,0.547945205479452,-0.10356994603569948,0.09031808683538423,,,,0.5,-0.06000000000000005,-0.16666666666666666,"Virginia Beach, VA",47260,2022-01-09 14:29:56
5614368,2021-07-01,2021-09-30,90,neighborhood,1,178986,f,"Norfolk, VA - Roosevelt Area",Norfolk,Virginia,VA,Single Family Residential,6,233750.0,-0.024008350730688962,0.14024390243902427,247000.0,0.051063829787234116,0.07391304347826087,175.9671465485419,-0.028398362408357136,0.06074008807196862,185.09990948217427,0.01909723748865,0.16124560023036547,26.0,0.0,0.18181818181818188,7.0,0.0,-0.125,30.0,0.2,0.3636363636363635,10.0,0.6666666666666667,1.5,,,,15.0,2.0,-15.5,1.028215885518024,-0.00783696795054567,0.041572551704396325,0.5769230769230769,-0.07692307692307697,0.3496503496503496,,,,0.7142857142857143,0.1428571428571429,0.4642857142857143,"Virginia Beach, VA",47260,2022-01-09 14:29:56
5696974,2021-07-01,2021-09-30,90,neighborhood,1,179345,f,"Virginia Beach, VA - Courthouse Estates",Virginia Beach,Virginia,VA,Single Family Residential,6,455000.0,0.0,0.17283155045753326,455000.0,0.016759776536312776,0.1376422052756594,196.06442518094602,0.005689893362422538,0.12804216050663264,186.82842287694973,0.006518303043617779,0.11174916533401856,34.0,0.0625,0.3076923076923077,7.0,-0.5,-0.2222222222222222,31.0,-0.13888888888888884,0.19230769230769226,7.0,-0.125,0.0,,,,19.0,0.0,-3.0,1.0372379351745786,-0.002113030393383841,0.03321131690937662,0.7352941176470589,-0.014705882352941124,0.2737556561085973,,,,0.0,-0.42857142857142855,-0.1111111111111111,"Virginia Beach, VA",47260,2022-01-09 14:29:56
5757017,2021-07-01,2021-09-30,90,neighborhood,1,723027,f,"Hampton, VA - Farmington",Hampton,Virginia,VA,Single Family Residential,6,320000.0,0.0,0.10382890651948952,349950.0,0.0767692307692307,0.17236180904522613,156.79236210446106,0.0037882437843457244,0.12065277756767445,149.49287282952727,-0.02480048083901243,0.14212920479834112,22.0,0.375,-0.12,7.0,0.16666666666666674,1.3333333333333337,16.0,-0.058823529411764726,0.0,4.0,-0.33333333333333337,0.0,,,,22.0,4.0,2.0,0.999877321746718,-0.006955383027824058,-0.0008608425445389978,0.5454545454545454,-0.017045454545454586,0.26545454545454533,,,,0.7142857142857143,0.38095238095238093,0.38095238095238093,"Virginia Beach, VA",47260,2022-01-09 14:29:56
5786866,2021-07-01,2021-09-30,90,neighborhood,1,64085,f,"Chesapeake, VA - South Norfolk",Chesapeake,Virginia,VA,Single Family Residential,6,227000.0,-0.017316017316017285,0.1381298571070444,229000.0,-0.008658008658008698,0.09047619047619036,151.0934393638171,0.01229193686638652,0.1336313192756624,153.18566176470586,0.021547304887398862,0.1335738970588236,113.0,0.05607476635514019,0.2840909090909092,32.0,-0.2727272727272727,0.0,135.0,0.06299212598425208,0.26168224299065423,47.0,0.236842105263158,0.11904761904761907,,,,17.0,-1.0,-2.0,1.0062650585984143,-0.01064915433486746,0.023272925376777054,0.5132743362831858,-0.019435944090645862,0.24054706355591315,,,,0.5,0.11363636363636365,0.03125,"Virginia Beach, VA",47260,2022-01-09 14:29:56
5837172,2021-07-01,2021-09-30,90,neighborhood,1,179255,f,"Virginia Beach, VA - Oceanfront",Virginia Beach,Virginia,VA,Single Family Residential,6,731030.0,0.0041413981854769855,0.018431317915853954,670000.0,0.0007468259895444528,-0.09090909090909093,288.3823125514968,-0.03305808679564004,0.05139384784399903,311.75630652070436,0.04625840322380781,0.077175860171244,67.0,-0.06944444444444442,-0.10666666666666667,21.0,0.9090909090909092,-0.04545454545454541,57.0,-0.13636363636363635,-0.20833333333333334,35.0,-0.23913043478260865,-0.35185185185185186,,,,21.0,1.5,-52.5,0.9919217005289692,-0.003741365149643183,0.01937358832316327,0.2835820895522388,-0.03586235489220563,0.19024875621890547,,,,0.3333333333333333,-0.393939393939394,0.015151515151515138,"Virginia Beach, VA",47260,2022-01-09 14:29:56
6033194,2021-07-01,2021-09-30,90,neighborhood,1,57878,f,"Chesapeake, VA - Deep Creek",Chesapeake,Virginia,VA,Single Family Residential,6,391000.0,-0.02232890755882277,0.11746213203772515,397000.0,0.04473684210526319,0.17234159730804374,179.22606924643588,0.015758349078595524,0.13637545194349232,179.0305584826133,0.0008573787278303158,0.1116566111936872,301.0,0.06360424028268552,0.02033898305084736,86.0,-0.18095238095238095,-0.0337078651685393,289.0,-0.09404388714733547,-0.013651877133105785,85.0,-0.15000000000000002,-0.0449438202247191,,,,17.0,1.0,-9.0,1.024988801919123,-0.0038171313956518733,0.022029022741269836,0.6312292358803987,-0.02954814927861193,0.2413987274058224,,,,0.372093023255814,-0.07552602436323369,0.0013065064018813466,"Virginia Beach, VA",47260,2022-01-09 14:29:56
6220973,2021-07-01,2021-09-30,90,neighborhood,1,180332,f,"Suffolk, VA - Sleepy Hole",Suffolk,Virginia,VA,Single Family Residential,6,420000.0,-0.004739336492891043,0.2,439000.0,0.04536254315990008,0.14025974025974033,166.78336996336995,0.01515477851037872,0.14578637884153325,177.97062750333782,0.04194283946684485,0.18539184779414875,110.0,0.08910891089108919,0.25,29.0,-0.23684210526315785,0.15999999999999992,117.0,-0.0714285714285714,0.56,52.0,-0.0714285714285714,0.08333333333333326,,,,23.5,2.5,-8.5,1.0199470524302463,-0.001194844277639051,0.02600424549991498,0.7272727272727274,0.034203420342034274,0.4886363636363637,,,,0.4482758620689655,0.10617059891107078,-0.07172413793103449,"Virginia Beach, VA",47260,2022-01-09 14:29:56
6272857,2021-07-01,2021-09-30,90,neighborhood,1,206426,f,"Garrisonville, VA - Hampton Oaks",Garrisonville,Virginia,VA,Single Family Residential,6,516250.0,-0.02594339622641506,0.16997167138810187,500000.0,0.0,0.14942528735632174,168.66753585789775,0.031155803612541444,0.2380092027746068,151.96670557783082,-0.07077374970710326,0.1063176166066082,20.0,-0.09090909090909093,1.0,2.0,-0.7142857142857143,-0.6666666666666667,12.0,-0.4285714285714286,0.09090909090909081,2.0,0.0,1.0,,,,10.0,5.0,-13.5,1.0298592047121005,-0.015054511358763456,0.023698007454625136,0.75,-0.06818181818181823,0.15000000000000002,,,,0.5,0.07142857142857145,-0.33333333333333337,"Washington, DC",47894,2022-01-09 14:29:56
6279509,2021-07-01,2021-09-30,90,neighborhood,1,87296,f,"Richmond, VA - Huguenot",Richmond,Virginia,VA,Single Family Residential,6,381500.0,0.017333333333333426,0.034555229385164976,392475.0,0.06088660629814835,0.06088660629814835,176.72388607014972,-0.03030564161037852,0.12583061583152674,167.72203972585405,0.04294214976421773,-0.016575882088757155,22.0,-0.043478260869565195,0.10000000000000007,11.0,2.6666666666666665,1.2000000000000002,16.0,-0.2380952380952381,0.23076923076923084,2.0,-0.7777777777777779,-0.5,,,,9.0,-3.5,3.0,1.0383230170452435,-0.012276502538405731,0.01721903906178257,0.6363636363636364,-0.05928853754940711,0.18636363636363634,,,,0.5454545454545454,-0.12121212121212123,-0.25454545454545463,"Richmond, VA",40060,2022-01-09 14:29:56
6336745,2021-07-01,2021-09-30,90,neighborhood,1,57134,f,"Ashburn, VA - Ashburn Farm",Ashburn,Virginia,VA,Single Family Residential,6,799500.0,-0.0006249999999999866,0.12447257383966236,787000.0,0.002547770700636942,0.11647042133635988,232.5504815648499,-0.0016680498446483005,0.09849036635365736,230.97381930472898,0.0139411453590772,0.18777467605355525,24.0,-0.2727272727272727,0.1428571428571428,5.0,-0.16666666666666666,-0.2857142857142857,18.0,-0.28,-0.3076923076923077,2.0,1.0,-0.6,,,,11.5,3.5,-14.0,1.0196587178600365,-0.018878845155315016,0.005917290323432356,0.7083333333333334,-0.14015151515151514,0.04166666666666674,,,,0.6,0.09999999999999996,0.02857142857142858,"Washington, DC",47894,2022-01-09 14:29:56
6538948,2021-07-01,2021-09-30,90,neighborhood,1,206252,f,"Gainesville, VA - Dominion Valley Country Club",Gainesville,Virginia,VA,Single Family Residential,6,810000.0,-0.001848428835489857,0.14084507042253525,785000.0,-0.01505646173149311,0.06802721088435382,189.52682355090585,0.0028376036876476274,0.18038635720301,184.47133508833736,0.010489428566140324,0.1782362692738968,58.0,-0.23684210526315785,0.05454545454545445,13.0,-0.1875,-0.40909090909090906,44.0,-0.3125,-0.13725490196078427,10.0,0.0,-0.4736842105263158,,,,5.0,0.0,-25.5,1.0185997633594457,-0.006110791919582193,0.011977001757626836,0.5689655172413794,-0.009981851179673316,0.07805642633228843,,,,0.5384615384615384,-0.2115384615384616,0.12937062937062932,"Washington, DC",47894,2022-01-09 14:29:56
