,period_begin,period_end,period_duration,region_type,region_type_id,table_id,is_seasonally_adjusted,region,city,state,state_code,property_type,property_type_id,median_sale_price,median_sale_price_mom,median_sale_price_yoy,median_list_price,median_list_price_mom,median_list_price_yoy,median_ppsf,median_ppsf_mom,median_ppsf_yoy,median_list_ppsf,median_list_ppsf_mom,median_list_ppsf_yoy,homes_sold,homes_sold_mom,homes_sold_yoy,pending_sales,pending_sales_mom,pending_sales_yoy,new_listings,new_listings_mom,new_listings_yoy,inventory,inventory_mom,inventory_yoy,months_of_supply,months_of_supply_mom,months_of_supply_yoy,median_dom,median_dom_mom,median_dom_yoy,avg_sale_to_list,avg_sale_to_list_mom,avg_sale_to_list_yoy,sold_above_list,sold_above_list_mom,sold_above_list_yoy,price_drops,price_drops_mom,price_drops_yoy,off_market_in_two_weeks,off_market_in_two_weeks_mom,off_market_in_two_weeks_yoy,parent_metro_region,parent_metro_region_metro_code,last_updated
6614514,2021-07-01,2021-09-30,90,neighborhood,1,346859,f,"Norfolk, VA - Fairmont Park",Norfolk,Virginia,VA,Single Family Residential,6,208000.0,-0.00952380952380949,0.06666666666666665,215000.0,0.07499999999999996,0.11254851228978002,155.57065217391303,-0.03584608158883529,0.1735283899146316,155.31385954008698,-0.0007774840615768496,0.14748379666507772,49.0,0.0,0.08888888888888878,15.0,-0.11764705882352945,0.875,45.0,-0.2241379310344828,0.25,19.0,-0.2692307692307693,0.1875,,,,20.0,1.0,-1.0,1.004664922723281,-0.0019301093313013329,0.004392762249059378,0.4897959183673469,-0.04081632653061229,0.0675736961451247,,,,0.2,-0.15294117647058825,-0.175,"Virginia Beach, VA",47260,2022-01-09 14:29:56
6643574,2021-07-01,2021-09-30,90,neighborhood,1,179137,f,"Chesapeake, VA - Norfolk Highlands",Chesapeake,Virginia,VA,Single Family Residential,6,285000.0,0.036363636363636376,0.1399999999999999,282500.0,0.009289031797070413,0.1532965911410491,166.57010428736965,-0.00495895633417065,0.09027436611506179,169.42090395480227,0.04788827709249754,0.07842972233933754,43.0,-0.10416666666666664,-0.20370370370370366,18.0,0.2857142857142858,1.0,53.0,0.0,0.15217391304347827,15.0,0.0,0.3636363636363635,,,,14.0,3.5,-1.0,1.0247697654075818,-0.0026532101364578065,0.021180841642052476,0.7441860465116279,-0.047480620155038726,0.4108527131782945,,,,0.2222222222222222,-0.3492063492063492,-0.33333333333333337,"Virginia Beach, VA",47260,2022-01-09 14:29:56
6694116,2021-07-01,2021-09-30,90,neighborhood,1,179404,f,"Linton Hall, VA - Braemar",Linton Hall,Virginia,VA,Single Family Residential,6,612500.0,0.004098360655737654,0.16555661274976208,616999.5,-0.0190786963434022,0.2594396815676669,184.8924427709824,0.00034015140767862384,0.1835482555297536,176.5162600372504,-0.002105871152691674,0.12684163839996065,42.0,-0.1428571428571429,0.16666666666666674,11.0,0.10000000000000007,0.10000000000000007,34.0,-0.30612244897959184,-0.08108108108108103,4.0,-0.5,3.0,,,,6.0,-0.5,-16.5,1.038320941475752,0.002236879592649954,0.021077459882967945,0.880952380952381,0.08503401360544216,0.13095238095238093,,,,0.5454545454545454,0.1454545454545454,-0.15454545454545454,"Washington, DC",47894,2022-01-09 14:29:56
6805085,2021-07-01,2021-09-30,90,neighborhood,1,59842,f,"Newport News, VA - Kiln Creek",Newport News,Virginia,VA,Single Family Residential,6,317500.0,-0.04654654654654655,0.07627118644067798,318950.0,0.04573770491803275,0.0631666666666666,147.01560412562824,0.02766684460274127,0.07582643133380172,157.05958549222797,0.0,0.13727560453229934,22.0,0.0,-0.4358974358974359,5.0,-0.2857142857142857,-0.2857142857142857,20.0,-0.13043478260869568,0.05263157894736836,9.0,-0.09999999999999996,-0.18181818181818174,,,,28.0,-3.0,-7.0,1.01273420314821,-0.0018612412961798164,0.019933957903886638,0.5909090909090909,-0.04545454545454541,0.36013986013986016,,,,0.0,-0.14285714285714285,-0.14285714285714285,"Virginia Beach, VA",47260,2022-01-09 14:29:56
6817646,2021-07-01,2021-09-30,90,neighborhood,1,475384,f,"Brandermill, VA - Deer Run",Brandermill,Virginia,VA,Single Family Residential,6,278500.0,0.012727272727272698,0.09215686274509792,270000.0,0.0,0.10440740362000199,169.25837320574163,-0.014502336242616544,0.1501002304844985,160.88516746411483,0.0,0.10271402901202677,31.0,-0.06060606060606055,0.29166666666666674,5.0,-0.2857142857142857,-0.4444444444444444,25.0,-0.19354838709677424,-0.038461538461538436,2.0,0.0,-0.33333333333333337,,,,6.0,-1.0,-8.0,1.0360824569123903,-0.01248165703512072,0.018746008368995204,0.8064516129032258,-0.011730205278592476,0.09811827956989239,,,,0.4,-0.457142857142857,-0.37777777777777777,"Richmond, VA",40060,2022-01-09 14:29:56
6857382,2021-07-01,2021-09-30,90,neighborhood,1,56900,f,"Gainesville, VA - Piedmont",Gainesville,Virginia,VA,Single Family Residential,6,780000.0,0.0613688937270378,0.248,725000.0,-0.052287581699346435,0.15537848605577698,176.85764724763283,-0.0102246083081482,0.1957082125405916,173.79820390913892,0.0,0.13085229450097136,27.0,-0.3076923076923077,-0.12903225806451613,4.0,0.0,-0.4285714285714286,23.0,-0.2068965517241379,-0.11538461538461542,8.0,1.0,0.0,,,,26.0,1.5,15.0,1.0209186064579323,-0.008107764082795342,0.010397438045016472,0.7037037037037037,0.01139601139601143,0.1553166069295102,,,,0.5,0.0,0.2142857142857143,"Washington, DC",47894,2022-01-09 14:29:56
6929065,2021-07-01,2021-09-30,90,neighborhood,1,347460,f,"Norfolk, VA - Roosevelt Gardens",Norfolk,Virginia,VA,Single Family Residential,6,233750.0,-0.024008350730688962,0.14024390243902427,247000.0,0.051063829787234116,0.07391304347826087,175.9671465485419,-0.028398362408357136,0.06074008807196862,185.09990948217427,0.01909723748865,0.16124560023036547,26.0,0.0,0.18181818181818188,7.0,0.0,-0.125,30.0,0.2,0.3636363636363635,10.0,0.6666666666666667,1.5,,,,15.0,2.0,-15.5,1.028215885518024,-0.00783696795054567,0.041572551704396325,0.5769230769230769,-0.07692307692307697,0.3496503496503496,,,,0.7142857142857143,0.1428571428571429,0.4642857142857143,"Virginia Beach, VA",47260,2022-01-09 14:29:56
6961737,2021-07-01,2021-09-30,90,neighborhood,1,178952,f,"Hampton, VA - Coliseum Central",Hampton,Virginia,VA,Single Family Residential,6,235000.0,-0.01673640167364021,0.2876712328767124,219500.0,-0.0796645702306079,0.020930232558139528,142.85714285714286,0.0,0.07330124572453967,145.01160092807424,0.034462725395699945,0.11082534633692688,27.0,-0.18181818181818174,0.2272727272727273,8.0,0.6000000000000001,-0.4666666666666666,21.0,-0.19230769230769226,-0.125,9.0,0.0,0.0,,,,14.0,0.5,-24.5,1.0316457380070734,0.0015222640012264588,0.03722504948039973,0.6666666666666666,-0.030303030303030387,0.3939393939393939,,,,0.625,0.025000000000000026,0.425,"Virginia Beach, VA",47260,2022-01-09 14:29:56
7098378,2021-07-01,2021-09-30,90,neighborhood,1,176394,f,"Virginia Beach, VA - Holland",Virginia Beach,Virginia,VA,Single Family Residential,6,305000.0,-0.012944983818770184,0.09712230215827344,300000.0,0.00033344448149374983,0.09090909090909081,186.127413858387,0.002606335983844632,0.12458222599312818,185.3753985677696,0.020593516231837583,0.11624662854389944,334.0,-0.05382436260623225,-0.01764705882352946,110.0,0.009174311926605448,-0.06779661016949157,352.0,-0.022222222222222254,0.05389221556886237,99.0,0.010204081632652963,-0.01980198019801982,,,,19.0,0.0,-4.0,1.0216333830723463,-0.005990013254893567,0.016387098201568806,0.6766467065868264,-0.06273006395141723,0.2237055301162381,,,,0.34545454545454546,-0.021517931609674745,-0.06979969183359014,"Virginia Beach, VA",47260,2022-01-09 14:29:56
7287938,2021-07-01,2021-09-30,90,neighborhood,1,180209,f,"Hampton, VA - Willow Oaks",Hampton,Virginia,VA,Single Family Residential,6,237000.0,-0.0778210116731517,0.18500000000000005,242400.0,0.010421008753647376,0.08992805755395696,140.95744680851064,-0.0054304799604156795,0.10965492580010737,148.8122222863408,0.02939021492626281,0.0745536468398036,73.0,0.028169014084507005,0.19672131147540986,24.0,-0.22580645161290325,0.5,84.0,-0.056179775280898896,0.2727272727272727,32.0,0.032258064516129004,0.18518518518518512,,,,18.0,2.0,-6.5,1.0047693208437871,-0.0014098825224020395,0.02574654872884463,0.4931506849315068,-0.013891568589619928,0.2308556029642937,,,,0.20833333333333331,-0.17876344086021506,-0.29166666666666663,"Virginia Beach, VA",47260,2022-01-09 14:29:56
7323229,2021-07-01,2021-09-30,90,neighborhood,1,19662,f,"Alexandria, VA - North Ridge-Rosemont",Alexandria,Virginia,VA,Single Family Residential,6,1062500.0,-0.011627906976744208,0.05459057071960305,997000.0,0.049473684210526336,0.0020100502512563345,457.61948403346673,-0.012123018594420998,0.13820308206589346,451.38888888888886,0.02480888294222372,0.09706929151373613,40.0,-0.29824561403508776,-0.13043478260869568,12.0,1.4,0.0,32.0,-0.2,-0.33333333333333337,16.0,0.1428571428571428,-0.3043478260869565,,,,24.0,10.0,-5.0,1.0178914808425126,0.0005984095228894759,0.01861894265124009,0.5,0.02631578947368424,0.06521739130434784,,,,0.6666666666666666,0.6666666666666666,0.3333333333333333,"Washington, DC",47894,2022-01-09 14:29:56
7347960,2021-07-01,2021-09-30,90,neighborhood,1,57014,f,"Chesapeake, VA - Western Branch",Chesapeake,Virginia,VA,Single Family Residential,6,372500.0,0.05673758865248235,0.12537764350453173,330000.0,-0.05565889254542855,-0.020044543429844075,165.42110967449378,-0.003393429705217943,0.1501936532054644,162.52955082742318,-0.013065624835372658,0.09329693807317427,164.0,-0.07865168539325838,-0.040935672514619936,52.0,-0.14754098360655746,-0.018867924528301886,187.0,-0.09223300970873782,0.16874999999999996,68.0,-0.08108108108108103,0.046153846153846205,,,,18.0,1.0,-10.0,1.0143708705029948,-0.004410280021713842,0.010477873420964956,0.6463414634146342,-0.005343929843792838,0.32470403651404933,,,,0.21153846153846154,-0.2638713745271121,-0.20355587808418,"Virginia Beach, VA",47260,2022-01-09 14:29:56
7355140,2021-07-01,2021-09-30,90,neighborhood,1,180978,f,"Dale City, VA - Kirkdale",Dale City,Virginia,VA,Single Family Residential,6,435000.0,0.011627906976744208,0.15231788079470188,439900.0,0.011264367816091969,0.18891891891891888,208.69351669941062,-0.007757188783711344,0.12044499801793095,204.54545454545453,-0.029293285733271723,0.09748420340879949,23.0,0.09523809523809534,0.9166666666666669,6.0,-0.1428571428571429,0.2,25.0,-0.038461538461538436,0.6666666666666667,10.0,-0.16666666666666666,4.0,,,,29.5,19.0,26.0,1.0014135097230872,-0.012663244828032385,-0.03275850881950948,0.5652173913043478,-0.006211180124223614,-0.18478260869565225,,,,0.16666666666666666,-0.11904761904761905,-0.43333333333333335,"Washington, DC",47894,2022-01-09 14:29:56
7389265,2021-07-01,2021-09-30,90,neighborhood,1,63161,f,"Newport News, VA - Nicewood",Newport News,Virginia,VA,Single Family Residential,6,255500.0,0.04285714285714293,0.21666666666666656,263700.0,0.0,0.24269557021677654,158.29085809040924,0.016593502537435082,0.09309246408586792,161.69734893531881,0.024968342200732074,0.13202603531426127,20.0,0.11111111111111116,0.3333333333333333,2.0,-0.7142857142857143,-0.5,14.0,-0.125,-0.2222222222222222,3.0,-0.4,0.0,,,,14.5,-1.0,-5.0,1.0416152485441592,-0.0047258595201529205,0.0393796592910376,0.7,-0.022222222222222254,0.29999999999999993,,,,0.0,-0.7142857142857143,-0.25,"Virginia Beach, VA",47260,2022-01-09 14:29:56
7421800,2021-07-01,2021-09-30,90,neighborhood,1,180679,f,"Virginia Beach, VA - Sandbridge",Virginia Beach,Virginia,VA,Single Family Residential,6,925000.0,-0.013333333333333308,0.24161073825503365,964900.0,-0.12281818181818185,0.13531003647487938,380.47889610389603,-0.004280267224623714,0.3967916521398065,391.815411406182,0.0003797738030177911,0.3211297233491974,25.0,0.13636363636363644,-0.32432432432432434,10.0,0.11111111111111116,2.333333333333333,23.0,-0.25806451612903225,0.769230769230769,7.0,-0.4166666666666666,-0.6666666666666667,,,,23.0,6.0,-63.0,0.9860285886736976,-0.014848447073548262,0.0168238941927642,0.36,-0.04909090909090912,0.19783783783783784,,,,0.3,0.07777777777777779,0.3,"Virginia Beach, VA",47260,2022-01-09 14:29:56
7542806,2021-07-01,2021-09-30,90,neighborhood,1,180962,f,"Richmond, VA - North Richmond",Richmond,Virginia,VA,Single Family Residential,6,325000.0,0.0,0.1504424778761062,325000.0,0.00015386982612719535,0.16092159314163235,203.38983050847457,0.010552745528085827,0.2463998026258156,192.5722145804677,-0.009108127867090364,0.15751514926205434,147.0,-0.09259259259259256,-0.11445783132530117,46.0,-0.3030303030303029,-0.16363636363636366,183.0,-0.06632653061224493,0.13664596273291926,79.0,0.16176470588235306,0.6808510638297873,,,,8.0,0.0,-2.0,1.031717135595308,-0.013304646389498131,0.015111845766091703,0.5782312925170068,-0.08843537414965985,0.09027948528809109,,,,0.5869565217391305,-0.003952569169960452,-0.10395256916996044,"Richmond, VA",40060,2022-01-09 14:29:56
7547717,2021-07-01,2021-09-30,90,neighborhood,1,181231,f,"Suffolk, VA - Holy Neck",Suffolk,Virginia,VA,Single Family Residential,6,395000.0,0.038107752956636036,0.30363036303630353,389900.0,0.0397333333333334,0.0833564879133093,157.23608984175596,-0.0011539573927297206,0.0768568410633197,167.47189481464193,0.00010702243650340117,0.11914346020655442,97.0,0.03191489361702127,0.5396825396825398,26.0,0.18181818181818188,-0.3953488372093024,85.0,-0.07608695652173914,-0.2857142857142857,52.0,-0.10344827586206896,0.0,,,,25.0,5.0,-16.0,1.0123303579830392,-0.003163364884043229,0.004254583197325301,0.5463917525773195,-0.04935292827374426,0.117820324005891,,,,0.2692307692307692,-0.2307692307692308,-0.17262969588550986,"Virginia Beach, VA",47260,2022-01-09 14:29:56
7654713,2021-07-01,2021-09-30,90,neighborhood,1,180407,f,"Norfolk, VA - Willow Terrace",Norfolk,Virginia,VA,Single Family Residential,6,289900.0,0.0737037037037036,0.17607683647907169,275000.0,-0.026376349796424114,0.12751127511275118,173.2888888888889,0.023703837412515586,0.12221923633501032,167.21717588769613,-0.09659360772319248,0.04890930292482443,21.0,-0.19230769230769226,-0.19230769230769226,6.0,0.2,-0.33333333333333337,35.0,0.25,0.9444444444444444,19.0,0.8999999999999998,2.8,,,,13.0,1.0,-18.0,1.013173402707552,0.007323231758960435,0.02747190925801501,0.4761904761904762,-0.02380952380952384,0.20695970695970692,,,,0.6666666666666666,-0.1333333333333334,0.2222222222222222,"Virginia Beach, VA",47260,2022-01-09 14:29:56
7806893,2021-07-01,2021-09-30,90,neighborhood,1,180748,f,"Suffolk, VA - Cypress",Suffolk,Virginia,VA,Single Family Residential,6,330000.0,0.0,0.09625446391495715,338000.0,0.024242424242424176,0.02579666160849769,162.57995735607676,0.017007552531496772,0.12412876859140097,164.09746394828443,0.0424289856163238,0.12702159229513432,63.0,0.10526315789473696,-0.07352941176470584,17.0,-0.3703703703703704,-0.10526315789473684,77.0,0.013157894736842035,0.11594202898550733,27.0,0.2857142857142858,-0.06896551724137934,,,,21.0,-0.5,-7.0,1.030299082839132,-0.0015610684120488385,0.0281023236366289,0.7777777777777779,0.023391812865497075,0.3513071895424837,,,,0.4117647058823529,-0.10675381263616557,0.14860681114551086,"Virginia Beach, VA",47260,2022-01-09 14:29:56
7831642,2021-07-01,2021-09-30,90,neighborhood,1,547645,f,"Arlington, VA - South Arlington",Arlington,Virginia,VA,Single Family Residential,6,889900.0,-0.011222222222222245,0.09056372549019608,859950.0,-0.044441604764735576,0.012897526501766787,419.2286193404136,0.024163409873086072,0.06399812580146637,408.3875564799369,-0.0208648856968402,-0.0065347605630923225,73.0,-0.24742268041237114,0.028169014084507005,17.0,-0.3703703703703704,-0.4137931034482759,84.0,-0.0869565217391305,0.09090909090909081,50.0,0.3888888888888888,0.6666666666666667,,,,22.0,2.5,-6.0,1.0084063363295837,-0.004883392244160678,-0.010032927569105121,0.4931506849315068,-0.03262251094478186,0.00019293845263357312,,,,0.4117647058823529,-0.03267973856209149,-0.07099391480730227,"Washington, DC",47894,2022-01-09 14:29:56
8094400,2021-07-01,2021-09-30,90,neighborhood,1,549679,f,"Norfolk, VA - Layfayette",Norfolk,Virginia,VA,Single Family Residential,6,289950.0,0.0738888888888889,0.05436363636363639,289900.0,-0.03027262083960525,0.15039682539682533,163.7998332575413,-0.06513168991803264,0.14435499947049424,172.3706896551724,0.0200255326404184,0.17216456738570995,20.0,-0.13043478260869568,0.05263157894736836,6.0,0.5,1.0,17.0,-0.2272727272727273,-0.05555555555555558,9.0,0.125,0.0,,,,23.5,4.5,-20.0,1.000362507048034,-0.01295630357824451,0.0029249424845279037,0.55,-0.10217391304347824,0.1289473684210527,,,,0.16666666666666666,0.16666666666666666,-0.16666666666666666,"Virginia Beach, VA",47260,2022-01-09 14:29:56
8128546,2021-07-01,2021-09-30,90,neighborhood,1,87366,f,"Richmond, VA - North Highland Park",Richmond,Virginia,VA,Single Family Residential,6,287500.0,0.017699115044247815,0.17346938775510212,294500.0,-0.07097791798107256,0.6452513966480447,168.72012168622337,0.0234787762357882,0.18292248884839132,177.62876385392482,-0.006383478672991826,0.2453823369089303,20.0,-0.09090909090909093,-0.04761904761904767,5.0,-0.16666666666666666,-0.375,24.0,-0.07692307692307686,0.1428571428571428,19.0,0.3571428571428572,2.1666666666666665,,,,17.5,6.0,-8.0,1.002965052844118,-0.007696308461022205,0.005007047752818128,0.55,-0.08636363636363632,0.21666666666666676,,,,0.6,0.26666666666666666,-0.025000000000000026,"Richmond, VA",40060,2022-01-09 14:29:56
8131470,2021-07-01,2021-09-30,90,neighborhood,1,176466,f,"Virginia Beach, VA - Courthouse-Sandbridge",Virginia Beach,Virginia,VA,Single Family Residential,6,447800.0,0.006292134831460627,0.07968655816757075,424750.0,-0.012209302325581373,0.0618749999999999,204.79417310324365,0.0017600863819262624,0.14136470008324695,205.30315842881907,0.00565518758764294,0.11816898787124686,382.0,-0.03535353535353536,-0.09478672985781987,93.0,-0.16216216216216214,-0.10576923076923073,335.0,-0.15189873417721522,0.0,99.0,-0.05714285714285716,-0.2442748091603053,,,,20.0,2.0,-6.5,1.0164769388896997,-0.006860208851255267,0.02070955382750228,0.5759162303664922,-0.02256861811835631,0.22283566164611307,,,,0.3010752688172043,-0.14036617262423712,-0.045078577336641834,"Virginia Beach, VA",47260,2022-01-09 14:29:56
8287528,2021-07-01,2021-09-30,90,neighborhood,1,179621,f,"Montclair, VA - Lake Montclair",Montclair,Virginia,VA,Single Family Residential,6,528000.0,-0.026728110599078314,0.14782608695652175,525000.0,-0.004739336492891043,0.11832996059218236,186.8764857973267,-0.0363218090009968,0.0640518272949826,181.31356655290105,-0.018771296837616136,0.0871421215104553,30.0,-0.3478260869565217,-0.18918918918918914,5.0,-0.375,-0.2857142857142857,35.0,-0.125,0.16666666666666674,16.0,0.3333333333333333,1.2857142857142856,,,,6.0,1.0,-23.0,1.0220201660029955,-0.007821733583616819,0.0037726799084258906,0.6,-0.11739130434782608,-0.07567567567567568,,,,0.0,-0.25,-0.7142857142857143,"Washington, DC",47894,2022-01-09 14:29:56
8409333,2021-07-01,2021-09-30,90,neighborhood,1,57830,f,"Norfolk, VA - Bayview",Norfolk,Virginia,VA,Single Family Residential,6,302500.0,0.0185185185185186,0.2448559670781893,275000.0,0.0,0.14822546972860118,178.0427787242097,0.01377418404057762,0.14721477421425555,176.14285714285714,-0.01661959183673478,0.11048844391390712,54.0,-0.06896551724137934,-0.11475409836065575,11.0,-0.2142857142857143,-0.5217391304347826,65.0,0.0,0.08333333333333326,31.0,0.8235294117647058,1.5833333333333337,,,,14.0,0.0,-10.0,1.02090663944615,0.002529054271883657,0.026956341498118985,0.5925925925925926,-0.028097062579821253,0.2483302975106253,,,,0.5454545454545454,0.11688311688311688,0.15415019762845844,"Virginia Beach, VA",47260,2022-01-09 14:29:56
8455086,2021-07-01,2021-09-30,90,neighborhood,1,347907,f,"Chesapeake, VA - Great Bridge",Chesapeake,Virginia,VA,Single Family Residential,6,464950.0,-0.00545454545454549,0.13679706601467,445000.0,-0.02197802197802201,0.10573428832332166,179.56244360608738,0.023330833795436986,0.15104130516722658,178.5372085595656,0.021473557286863176,0.12823813577200016,148.0,-0.13953488372093026,-0.10303030303030304,34.0,-0.4137931034482759,-0.08108108108108103,143.0,-0.10062893081761004,-0.03378378378378377,38.0,-0.07317073170731703,-0.3214285714285714,,,,19.0,1.0,-5.0,1.0228846349059966,-0.003808470148834785,0.02416401570046556,0.6959459459459459,-0.0017284726587052381,0.32624897624897625,,,,0.35294117647058826,-0.14705882352941174,0.08267090620031796,"Virginia Beach, VA",47260,2022-01-09 14:29:56
8456653,2021-07-01,2021-09-30,90,neighborhood,1,764352,f,"Tuckahoe, VA - Midlothian",Tuckahoe,Virginia,VA,Single Family Residential,6,410000.0,-0.06818181818181823,0.034700315457413256,395000.0,0.025974025974025983,0.02610728666060536,169.08212560386474,-0.014402449947489071,0.17926539165705946,159.72222222222226,-0.005000469370239125,0.08016283483386344,223.0,-0.1356589147286822,-0.16165413533834586,64.0,-0.2289156626506024,-0.08571428571428576,219.0,-0.16730038022813687,-0.12048192771084346,39.0,-0.1333333333333333,-0.4583333333333334,,,,9.0,1.0,-6.0,1.041720454384902,-0.005754231028255896,0.038444994083033146,0.7309417040358744,0.010011471477734957,0.3474830574193331,,,,0.640625,0.03821536144578308,-0.10223214285714287,"Richmond, VA",40060,2022-01-09 14:29:56
8528944,2021-07-01,2021-09-30,90,neighborhood,1,58830,f,"Portsmouth, VA - Prentis Park",Portsmouth,Virginia,VA,Single Family Residential,6,211500.0,0.17565314063368542,0.20857142857142866,199950.0,-0.00024999999999997247,0.20488098824947265,132.4561403508772,0.09998178838098704,0.19257850859781467,121.80697749757609,-0.010462002360197451,0.14449596943491327,28.0,0.03703703703703697,0.16666666666666674,11.0,1.2000000000000002,0.8333333333333331,28.0,0.03703703703703697,0.0,12.0,-0.25,-0.25,,,,35.0,13.0,3.5,1.0206074413084802,0.03198184446163366,0.029697763217523376,0.3928571428571429,0.022486772486772496,-0.02380952380952384,,,,0.2727272727272727,-0.12727272727272732,-0.5606060606060607,"Virginia Beach, VA",47260,2022-01-09 14:29:56
8749935,2021-07-01,2021-09-30,90,neighborhood,1,179029,f,"Richmond, VA - East End",Richmond,Virginia,VA,Single Family Residential,6,270000.0,-0.009174311926605448,0.2,259450.0,0.037800000000000056,0.054889205122992564,192.28098290598285,-0.001711947934418534,0.17086709943852796,188.2387706855792,0.006108657297758668,0.12108857434851195,107.0,-0.0092592592592593,0.01904761904761898,41.0,0.10810810810810813,0.32258064516129026,130.0,0.0,0.1206896551724137,48.0,-0.040000000000000036,-0.11111111111111116,,,,10.0,3.0,-4.0,1.017019164211928,-0.014977010983518781,0.022434990150937303,0.4579439252336449,-0.143907926618207,0.029372496662216308,,,,0.4634146341463415,0.0039551746868820015,0.011801730920535049,"Richmond, VA",40060,2022-01-09 14:29:56
8773495,2021-07-01,2021-09-30,90,neighborhood,1,59056,f,"Norfolk, VA - South Bayview",Norfolk,Virginia,VA,Single Family Residential,6,268000.0,-0.014705882352941124,0.16572422792518493,252449.5,0.0,0.03166939109113209,177.18446601941747,0.020764920045688084,0.13473455897541833,173.14901240515476,-0.0006959670409850681,0.16005005866342725,21.0,-0.27586206896551724,0.2352941176470589,5.0,-0.16666666666666666,0.25,20.0,-0.23076923076923075,0.0,6.0,-0.25,-0.1428571428571429,,,,15.0,1.0,-7.0,1.0255550686957149,-0.006147921252214861,0.0355454751729678,0.7142857142857143,-0.04433497536945808,0.4201680672268908,,,,0.2,-0.1333333333333333,-0.3,"Virginia Beach, VA",47260,2022-01-09 14:29:56
